material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap,is_oxide
mp-759330,Rb16Ge36H60N20,132,4,14,2432.633896344055,2.951013262037641,18.429044669273143,0.55268984,-4.507520622954545,-0.321209341401515,1.0,2.0492,0.0
mp-18464,Rb16Ge4O16,36,4,14,752.7442445906879,4.222324178879364,20.90956234974133,0.49577481,-5.044593013888889,-1.89603655111111,0.0,2.8624,1.0
mp-760417,Rb4I2O1,7,1,139,282.7512493959481,3.592266257283858,40.39303562799258,1.858989789999999,-3.20051873857143,-1.497929806428573,1.0,0.6163000000000001,1.0
mp-1219602,Rb4In1Sb1Cl12,18,1,123,568.4322603868061,2.932610812495411,31.57957002148923,-0.30437342,-3.639275390555555,-1.80634067537037,1.0,1.033599999999999,0.0
mp-1219636,Rb8Mn2As4S16,30,5,2,878.3927756620562,3.036680763076433,29.27975918873521,2.75369924,-4.675583560333333,-0.9734986811954012,0.0,1.082099999999999,0.0
mp-556467,Rb16Nb8S40O4,68,3,29,1947.88333021514,2.9473208966516893,28.64534309139912,2.20745276,-5.521095783088235,-1.376607368382353,1.0,1.631099999999999,1.0
mp-31279,Rb8P42I2,52,3,63,1485.4046419738022,2.502370383990424,28.56547388411158,2.20606909,-4.904888723653846,-0.321385149134614,0.0,1.3468,0.0
mp-569862,Rb8P4Se18,30,4,15,1004.180596501748,3.685795674128952,33.47268655005827,0.61056542,-4.026212540333335,-0.9451267643586332,1.0,1.4612,0.0
mp-860956,Rb16Sb8O20,44,3,62,1026.4570402916331,4.30569641858848,23.328569097537123,1.22345614,-5.184121464545456,-1.827762937727273,0.0,2.4371,1.0
mp-768813,Rb16Si4O16,36,4,14,711.3322558395425,4.052103991368016,19.75922932887618,0.97265647,-5.4854418725,-2.247742056944444,0.0,2.7076,1.0
mp-2748904,Rb8Sn2O6,16,4,9,411.2441939081177,4.107126494078474,25.70276211925736,3.71919828,-13.719182019375,-1.422095743749999,0.0,2.083999999999999,1.0
mp-756570,Rb8Sn2O6,16,4,9,437.020366483775,3.864881488077475,27.313772905235936,1.60732754,-4.368709549375,-1.521760654374999,0.0,1.5106000000000002,1.0
mp-7118,Rb8Sn2O8,18,5,2,407.76591180900647,4.272468912595887,22.653661767167023,0.6694863600000001,-4.851159020000001,-1.770764335,0.0,2.1626,1.0
mp-30230,Rb32Sn8S32,72,0,218,2484.484061417355,3.14848086750312,34.50672307524104,0.33550949,-3.97740401,-1.2568321861111111,1.0,2.417,0.0
mp-505490,Rb24Sn6Sb36,66,6,147,2992.352129414201,3.96598343556047,45.3386686274879,2.40621112,-3.39286458469697,-0.419617713333332,0.0,1.062999999999999,0.0
mp-14858,Rb8Tc12S26,46,4,15,1143.0514237931477,3.912815845681123,24.848943995503213,3.83271615,-6.313690155869565,-1.101314315108694,0.0,0.9722,0.0
mp-1204243,Rb16Te32O92,140,3,33,2242.0420338648923,5.127154942133546,16.014585956177804,4.04221299,-5.721287269000001,-1.639239081809524,1.0,1.198599999999999,1.0
mp-567491,Rb8Ti4P12Se50,74,3,43,2480.611018652442,3.4775008789586,33.5217705223303,0.85485699,-4.59049817,-0.817423888462636,0.0,1.1898,0.0
mp-542067,Rb8Ti6S28,42,4,15,1084.1742392830156,2.862230239415653,25.813672363881324,2.03781471,-5.410911756666662,-1.337309552619042,1.0,1.242899999999999,0.0
mp-1198857,Rb8V4S8O38,58,5,2,997.4634800185728,2.916671940357958,17.197646207216774,1.20404683,-6.758580889827586,-2.184282758965516,0.0,2.0238,1.0
mp-542013,Rb8Zr6Se28,42,4,15,1318.465304538418,4.3349792015388005,31.392031060438523,1.19447462,-5.084770398095236,-1.346294261562497,1.0,1.4843,0.0
mp-541953,Rb8Zr6Te32,46,4,15,1737.9068221119887,5.07770616124115,37.78058308939106,3.36822364,-4.482903926739131,-1.010811210507246,1.0,0.7044,0.0
mp-862605,Rb4Zr6C1Cl18,29,4,12,858.7659856388228,2.976597239569616,29.612620194442165,1.3279608,-5.606113284482758,-2.236776182327586,0.0,1.265199999999999,0.0
mp-541389,Rb10Co4O8,22,5,2,504.4788844165424,4.01049635825494,22.930858382570108,2.48742583,-4.822496165454544,-1.28055545431818,0.0,1.106599999999999,1.0
mp-768830,Rb40Fe8O32,80,3,61,1875.2613438607248,3.876223125056544,23.440766798259062,1.81274544,-4.790069515625,-1.473615956374999,0.0,1.872799999999999,1.0
mp-1020613,Rb40Ga8O32,80,3,61,1749.8306351185902,4.2594356998571055,21.87288293898238,0.82193309,-4.414638417499998,-1.642377376999998,1.0,2.1824,1.0
mp-17978,Rb20Ge4P12,36,3,62,1239.852010330124,3.176295491069681,34.44033362028122,1.83838297,-3.171151498055555,-0.307582743214285,1.0,0.8487,0.0
mp-1222256,Rb30Mo18O18F84,150,6,164,3118.067593866764,3.288418669212627,20.78711729244509,0.5180054,-5.989244210066666,-2.826146731766666,1.0,1.1405,1.0
mp-17490,Rb20Si4As12,36,3,62,1260.3379092482028,3.584692317973828,35.00938636800564,1.948855,-3.089430995833333,-0.385169219166666,0.0,0.7647,0.0
mp-861513,Rb10Si2H2O10,24,4,12,481.3563891765348,3.701050039527692,20.056516215688948,0.76175811,-5.27580872,-2.0705620653125,0.0,2.5914,1.0
mp-571228,Rb10Sn2P6Se30,48,5,2,1591.88051948302,3.804026188804568,33.16417748922958,0.8169311300000001,-4.109512348750001,-0.8762900588160341,0.0,1.0812,0.0
mp-685928,Rb10Tc6S14,30,4,8,860.7454335632029,3.649227343453711,28.69151445210677,1.95719845,-5.463474104666664,-1.133267159999996,0.0,1.136,0.0
mp-16001,Rb10Ti12Ag2Se54,78,6,159,2213.576460600429,4.432445989117935,28.3791853923132,1.92113949,-4.991439074999999,-1.157896253524305,1.0,0.5503,0.0
mp-1219676,Rb10Ti2Sb14O44,70,4,9,1126.1718896062375,4.952879117289779,16.08816985151768,3.85660953,-6.41887489,-2.117265942309523,0.0,1.6305,1.0
mp-9698,Rb12Al2Sb6,20,4,11,825.1098892618223,3.6429119411781983,41.25549446309112,2.00238664,-2.649463778000003,-0.447885379500003,0.0,0.2825,0.0
mp-30005,Rb12Br8O2,22,6,167,821.0877493792486,3.431638601686154,37.322170426329485,0.6200136900000001,-3.385858193636365,-1.805953504545456,1.0,1.5308000000000002,1.0
mp-1209286,Rb12Cd2O8,22,2,186,496.23797729143234,4.612581661923943,22.556271695065107,2.119454,-3.676572557272728,-1.255203589545455,1.0,1.291,1.0
mp-29468,Rb12Cl8O2,22,6,167,732.9663349601925,3.03857808130697,33.316651589099656,0.89929581,-3.608064704545455,-1.95121591909091,1.0,1.6658,1.0
mp-772572,Rb12Co4O14,30,4,14,611.1630219781921,4.035685495027772,20.3721007326064,0.46445515,-5.143922718333331,-1.491538390999998,0.0,1.152699999999999,1.0
mp-18224,Rb12Ge4O14,30,4,14,612.88433874197,4.172899064230347,20.429477958065668,0.04901417,-5.302208493666667,-1.984542681666666,1.0,2.8402000000000003,1.0
mp-1204523,Rb12In2P6S28,48,4,15,1449.27878578359,2.679853643791764,30.19330803715813,1.52759842,-4.5365679666666665,-1.085491604191467,1.0,1.7000000000000002,0.0
mp-29705,Rb24Sn8S28,60,3,19,2030.8532741569936,3.187817115100734,33.84755456928323,0.75956193,-4.086375581833333,-1.228317907333332,1.0,2.3521,0.0
mp-31039,Rb12Te4O18,34,4,15,705.4598663576222,4.293409237616881,20.748819598753595,1.22913719,-5.124092279705883,-1.788711969901962,1.0,0.923,1.0
mp-1210240,Rb12V12P12O62,98,3,31,1445.207777646246,3.447633220315463,14.747018139247407,1.47075233,-7.644267155102042,-2.618424845670555,1.0,0.986699999999999,1.0
mp-14407,Rb28Na4Ge32,64,0,205,2386.931278581548,3.345896442305854,37.29580122783669,1.23214451,-3.02775421375,-0.203399080867457,0.0,1.3412,0.0
mp-1202504,Rb28Na4Si32,64,0,205,2231.7798497776967,2.517686169907709,34.87156015277651,1.28995168,-3.2394854578125,-0.013985237429957,0.0,1.6935,0.0
mp-559795,Rb14Na2Zn4O12,32,5,2,714.2886488601367,3.94313399825352,22.32152027687928,0.70720278,-3.976743821875,-1.450949288367457,0.0,1.5706,1.0
mp-18440,Rb14Nb2As8,24,3,31,883.3945455898111,3.725116942421304,36.808106066242125,1.41214894,-3.375353249166667,-0.404892109375,0.0,0.767899999999999,0.0
mp-1219828,Rb28V4Si4O32,68,4,7,1449.007842314595,3.691427354794509,21.30893885756758,0.94276503,-5.850690061617647,-2.265004729411764,0.0,2.4409,1.0
mp-1194809,Rb16Cu12As16S38,82,4,4,2214.760942754004,3.409347758544654,27.009279789682967,2.4509181,-4.424504832317073,-0.8042774020121941,0.0,1.2793,0.0
mp-561139,Rb16Fe4O14,34,4,14,733.9566095884823,4.106019229336644,21.586959105543595,1.00803122,-5.019481313823529,-1.524184723529411,0.0,1.608699999999999,1.0
mp-1209464,Rb8Zr6B1Br20,35,0,225,1247.335746474506,3.780773087190187,35.63816418498588,2.02385383,-4.703309647714287,-1.887629681119048,0.0,0.089999999999999,0.0
mp-1209491,Rb8Zr6Be1Br20,35,0,225,1238.8390448361347,3.804292763489532,35.39540128103242,2.20198916,-4.5734017940000005,-1.841721224714285,0.0,0.9719,0.0
mp-1209503,Rb8Zr6Mn1Br20,35,0,225,1247.79480499435,3.8381054993243833,35.65128014269571,2.23610448,-4.705038788,-1.818426720798029,0.0,0.1599,0.0
mp-1205160,Rb18Fe14P20O80,132,4,14,2157.4556215919915,3.247779235666527,16.3443607696363,0.55584455,-7.319352120378787,-2.468016808620129,1.0,2.397999999999999,1.0
mp-555526,Rb4Ag4N8O24,40,4,14,635.0680752408113,3.319109362073416,15.87670188102028,-0.42846608,-6.075092199,-1.056312871916667,0.0,2.5282,1.0
mp-1209385,Rb4Ag4P8O24,40,4,14,615.2430725909478,3.792413523050605,15.381076814773696,3.54749214,-6.7632873520000025,-2.329068868845239,1.0,2.9292,1.0
mp-570593,Rb4Ag8As12Se24,48,4,14,1351.754504694665,4.912398086331313,28.16155218113885,1.72320995,-3.997941255416668,-0.5269207643663201,0.0,1.201299999999999,0.0
mp-17756,Rb3Ag6Sb3S12,24,6,154,644.9712341395654,4.257535546262503,26.87380142248189,1.86933827,-4.051430089166665,-0.63282397177083,0.0,0.617799999999999,0.0
mp-10477,Rb2Ag6Se4,12,4,12,301.48086761450327,6.245922257787749,25.12340563454194,1.88837653,-3.323370784999999,-0.573175774531248,0.0,0.0612,0.0
mp-10481,Rb2Ag6Te4,12,4,12,348.3035321991978,6.333844874322422,29.025294349933148,3.00108247,-3.158997896666664,-0.526338080972218,0.0,0.2827,0.0
mp-28703,Rb6Ag30S18,54,2,190,1270.1531735631972,5.655640604550201,23.521355065985134,1.55649609,-3.537925595925927,-0.470114355185185,1.0,0.7669,0.0
mp-8603,Rb4Ag4O4,12,1,139,292.7343311663189,4.749830446430842,24.39452759719324,0.17168123,-3.923519339166667,-0.9997084205555552,0.0,1.4174,1.0
mp-997052,Rb2Ag2O4,8,3,63,168.6703061015562,4.436788514976738,21.08378826269453,-0.59218724,-4.439157937499999,-1.009309497291665,0.0,1.0399,1.0
mp-18585,Rb4Ag4Se16,24,3,19,711.9769410475196,4.750191142601567,29.665705876979985,1.265335219999999,-3.66387594375,-0.6960230001736101,0.0,1.1614,0.0
mp-1193778,Rb2Al2H16N8,28,1,85,276.5972212192769,2.119695914639189,9.878472186402746,1.96932094,-5.259505610357147,-0.599466153750004,0.0,2.6557,0.0
mp-10802,Rb8As8,16,3,19,561.131929876838,3.797080157274115,35.07074561730237,1.78637971,-3.242885495625,-0.417557193125,1.0,0.5879000000000001,0.0
mp-1219627,Rb1As4H3O12,20,5,1,251.0800286516027,3.837008929324921,12.554001432580137,-0.33323745,-6.089467534000001,-1.6283647550625,0.0,2.7692,1.0
mp-28562,Rb8As8Se16,32,4,15,1104.5521034750916,3.8282680721212383,34.51725323359661,0.6021840900000001,-4.012057439687501,-0.8514375496093761,0.0,1.6541,0.0
mp-15013,Rb6B6S12,24,6,167,662.5437982978738,2.412203507548378,27.60599159574474,0.42441605,-5.116312381666668,-1.132151137083333,1.0,2.8318000000000003,0.0
mp-9047,Rb4B4S12,20,4,14,479.1281739873625,2.668265249668954,23.95640869936813,1.99152559,-5.031868422499992,-1.016867513333323,0.0,2.4085,0.0
mp-10552,Rb4B4Se12,20,4,14,579.4157869268114,3.819179354541516,28.97078934634057,1.56094049,-4.462325289000001,-0.832793233739582,0.0,1.6569,0.0
mp-559270,Rb2Ba8Sb6O2,18,1,140,689.7181798128298,4.892431148849621,38.317676656268326,2.87693709,-4.324367696111111,-1.436434523055554,0.0,0.9417,1.0
mp-17445,Rb4Ba4Mn4O16,28,3,62,504.3968441574612,4.500081717338862,18.01417300562361,2.70727027,-6.77133756857143,-2.220856379347291,0.0,1.8112,1.0
mp-1192550,Rb4Ba4P4S16,28,3,62,818.4647765193408,3.100308626381208,29.230884875690744,1.88386269,-5.031097139285714,-1.478465595306122,0.0,2.2671,0.0
mp-1192598,Rb4Ba4V4Se16,28,3,62,909.4668857519092,4.305882904497717,32.48096020542533,1.02778529,-17.422029792500002,-1.455420711428571,0.0,1.245,0.0
mp-556872,Rb4C4O8,16,3,55,255.5165407309609,3.365764334047848,15.96978379568506,-0.16031564,-6.923943798125001,-1.8976634043750007,1.0,2.941,1.0
mp-696329,Rb2Ca2H12N6,22,4,15,277.67105834882267,2.076500643423604,12.621411743128304,0.22563453,-4.998247075,-0.600795636818181,0.0,1.8986,0.0
mp-9845,Rb2Ca2As2,6,1,129,210.8763566467437,3.157148146649461,35.146059441123946,1.18464594,-3.392463074999999,-0.8403775799999991,0.0,1.2985,0.0
mp-9846,Rb2Ca2Sb2,6,1,129,247.7043353241881,3.315734799387384,41.28405588736469,1.56322492,-3.235285323333334,-0.8635735924999991,0.0,1.4979,0.0
mp-27400,Rb4Cd4Br12,20,3,62,640.6612618927102,4.536791354845082,32.03306309463551,-0.77077197,-2.930630723999999,-1.560353950499999,0.0,2.7536,0.0
mp-1105135,Rb4Cd4Ge4As8,20,5,2,589.8627477044085,4.7334911440374885,29.49313738522043,1.714013,-3.473006266,-0.2922428295,1.0,0.7365,0.0
mp-1219591,Rb2Co2Ni2F12,18,3,74,275.6151953061709,3.820774256076827,15.311955294787271,-1.15859192,-5.273601944999999,-2.453912864722221,1.0,0.9368999999999992,0.0
mp-1209234,Rb4Cr4S8O32,48,6,165,714.0881393371103,3.065703216880704,14.876836236189796,0.35693858,-7.005200340416668,-2.130701280625,0.0,2.9234,1.0
mp-504649,Rb4Cr8Fe4O32,48,3,62,745.2135853899493,3.327258535391448,15.525283028957276,-0.90303685,-7.490266600208333,-1.795238411666666,0.0,1.9996,1.0
mp-30547,Rb2Cr6O16,24,4,12,372.2028988877119,3.296526269352012,15.508454120321328,-0.98215939,-7.742282393333333,-1.948668683124999,0.0,1.8319,1.0
mp-7295,Rb1Cr5S8,14,4,12,266.5835353912112,3.749638467123965,19.04168109937223,4.60829909,-6.971932404285715,-1.089600406964285,0.0,0.284699999999999,0.0
mp-28818,Rb1Cr5Se8,14,4,12,308.8300728600329,5.2538915663366,22.059290918573776,3.72078738,-6.431384965,-0.916166161874998,0.0,0.0152,0.0
mp-1219598,Rb2Cr2Co2F12,18,3,74,286.04267625651505,3.603732141365901,15.891259792028611,1.69552279,-6.10197449,-2.85196198861111,0.0,2.1763,0.0
mp-559677,Rb4Cr4F20,28,3,26,424.91989091235735,3.633646134583081,15.175710389727048,-0.92299091,-5.761254070357123,-2.875133582142837,0.0,0.178699999999999,0.0
mp-554311,Rb1Cr1F6,8,6,148,117.58413523315444,3.551071916878567,14.698016904144303,-3.25721952,-5.39653352875,-2.6319465546875,0.0,1.416399999999999,0.0
mp-771648,Rb1Cr1O2,4,6,166,52.17321079045904,5.393561742091892,13.04330269761476,3.10146194,-7.1324162725,-2.000040384375,0.0,2.7996,1.0
mp-1196895,Rb4Cr4P8O28,44,4,14,615.7040009222192,3.359431546970129,13.993272748232254,3.96077571,-7.780789338409092,-2.68076609948052,0.0,2.9787,1.0
mp-1206603,Rb1Cr1Se2,4,6,160,99.65106952259008,4.922139902206229,24.912767380647523,3.71755411,-5.4245666325,-1.018215508046874,0.0,1.0185,0.0
mp-1209760,Rb4Cu4P12O36,56,4,14,813.0320042203492,3.152895911782515,14.51842864679195,2.09591523,-7.104512256250001,-2.400382944566327,0.0,0.8580999999999991,1.0
mp-567644,Rb2Cu4Br6,12,3,63,338.86994495265355,4.432467404133066,28.2391620793878,1.47585515,-3.396299071666666,-1.048001235416665,1.0,1.6395,0.0
mp-23055,Rb4Cu4Cl12,20,3,60,518.1287961724032,3.273753661866938,25.90643980862016,0.55612016,-3.610672767999999,-1.485598939499999,1.0,0.185899999999999,0.0
mp-7470,Rb4Cu4O4,12,1,139,261.4234125615979,4.192598702920158,21.78528438013316,1.67360774,-4.5314660700000005,-1.188898820833333,0.0,0.9215,1.0
mp-7467,Rb2Cu2O4,8,3,63,155.27931630283797,3.871455658146089,19.409914537854743,0.35598041,-5.101603205,-1.357687516875,0.0,0.9136,1.0
mp-11115,Rb2Cu2Pd2Se10,16,4,11,429.2823621257276,5.03043554818839,26.830147632857976,2.33679894,-4.190077571875,-0.722680079277343,0.0,0.9071,0.0
mp-18365,Rb4Cu4Se16,24,3,19,667.6793591474303,4.624422693809937,27.8199732978096,1.9370189,-3.89986833125,-0.7226372223958331,0.0,1.0105,0.0
mp-541407,Rb8Cu8Sn8S24,48,4,15,1270.8154044508997,3.804180417415079,26.475320926060405,3.33075619,-4.471849625,-0.887784408333332,1.0,0.5314999999999991,0.0
mp-726170,Rb4F12,16,4,4,308.9702442472475,3.062630106178171,19.310640265452967,-4.36661626,-3.494283715,-1.8137609156249992,0.0,2.1173,0.0
mp-18868,Rb1Fe1Mo2O8,12,6,164,228.57275584413844,3.350446067900264,19.047729653678203,-1.28200421,-7.908919881666667,-2.015124586458334,1.0,2.3779,1.0
mp-1209220,Rb1Fe1S2O8,12,6,150,179.7852117085186,3.079712841936353,14.982100975709884,0.0290587,-6.7340636625,-1.958150124375,0.0,2.1651,1.0
mp-1195892,Rb4Fe8F24,36,3,62,519.143169303519,3.980973296270377,14.420643591764415,-0.1840936,-6.025924514722223,-2.758847765555556,1.0,1.5418,0.0
mp-1209606,Rb4Fe4Br16,24,3,62,886.6751393809585,3.45285548371379,36.9447974742066,-0.31247026,-3.999174681666666,-1.332784444583332,0.0,1.0312,0.0
mp-555667,Rb4Fe4F16,24,3,57,363.2177157447561,3.973878720504737,15.134071489364835,-2.47730282,-5.675797475,-2.824803344583334,1.0,2.4958,0.0
mp-1209403,Rb4Fe4I16,24,4,14,1066.206207222859,4.042650430490574,44.42525863428579,0.70616793,-3.492793240416664,-0.9016922833333312,1.0,0.5942000000000001,0.0
mp-755536,Rb4Fe4O8,16,3,33,276.5875581783195,4.162019208534466,17.28672238614497,0.39087048,-6.60886844,-1.772249116874999,0.0,1.5864,1.0
mp-18396,Rb4Fe4P8O28,44,4,14,627.0823231286906,3.339243289621235,14.251870980197516,0.77981497,-7.526615035454546,-2.534139638344155,1.0,2.5011,1.0
mp-1209140,Rb1Ga1Se2O8,12,6,150,208.34567250189207,3.515665752572842,17.362139375157682,-0.87025286,-5.729341953333333,-1.513996862473958,0.0,2.5128,1.0
mp-31493,Rb3Ga9,12,1,119,297.47879792633404,4.93402474665607,24.789899827194503,2.3851439,-2.685012384166666,-0.168806849166666,0.0,0.147199999999999,0.0
mp-558706,Rb4Ga12S20,36,4,14,924.9651781581192,3.267071498691636,25.693477171058863,1.6538697,-4.560927507777778,-1.143525288055555,0.0,2.8639,0.0
mp-1209226,Rb4Ga4Ag4F24,36,3,62,589.7423760009165,4.246635928495443,16.381732666692123,-1.686146079999999,-4.528859620833334,-2.4916727293518512,1.0,0.090799999999999,0.0
mp-974682,Rb4Ga4H8,16,3,62,314.0481636892319,3.324940106050818,19.628010230577,0.96066621,-2.998222555,-0.298481811874999,0.0,1.347299999999999,0.0
mp-754596,Rb2Ga2O4,8,0,227,146.0560950984401,4.256387156615788,18.25701188730501,0.25078331,-5.527121085,-2.05098305875,0.0,2.4653,1.0
mp-561407,Rb8Ga8S16,32,4,15,848.6085854487475,3.433297873840197,26.51901829527336,0.870003699999999,-4.3667530434375,-1.2954157359374991,1.0,2.8587,0.0
mp-1209628,Rb8Ga8Sn8Se32,56,4,14,1892.6659992364148,4.139294045385822,33.797607129221696,0.90794013,-4.13371645,-0.9905953270535712,0.0,1.378099999999999,0.0
mp-1888,Rb32Ge32,64,0,218,2306.617201504555,3.642309487163144,36.04089377350867,1.66637758,-2.99349908484375,-0.191718121093749,0.0,1.004399999999999,0.0
mp-1029403,Rb2Ge4N6,12,3,36,166.57624252464186,5.438251544153276,13.881353543720154,4.50688164,-6.0887319025,-0.215161399583333,1.0,1.0881,0.0
mp-549697,Rb1Ge1I1O6,9,6,149,147.81778074877755,4.280133134481114,16.424197860975283,0.15971475,-5.610872776666668,-1.520279379722222,0.0,2.4295,1.0
mp-6639,O40Ge8Rb8Sb8,64,3,33,1015.216995746411,4.708901144073924,15.862765558537673,1.36825322,-6.409376162031251,-2.10033013796875,1.0,2.177699999999999,1.0
mp-24721,Rb1H1,2,0,225,54.22068808663736,2.6483681718257923,27.11034404331868,-1.06859736,-2.423320015,-0.235469759374999,1.0,2.9163,0.0
mp-697144,Rb2H4N2,8,4,11,121.04950481140972,2.784459814794621,15.131188101426217,-0.26086786,-4.43697965,-0.409693476250001,0.0,1.9074,0.0
mp-28328,Rb4I12,16,3,62,731.6882299311791,4.231923268152993,45.73051437069869,0.7756884900000001,-2.462255811249999,-1.074112831874999,0.0,1.6271,0.0
mp-27193,Rb1I1O3,5,6,160,92.3005840532074,4.684210199306742,18.46011681064148,1.31715203,-4.8422154840000005,-1.3725295435,1.0,2.8369,1.0
mp-23450,Rb2I2O8,12,1,88,226.45449265208524,4.053114253478137,18.871207721007103,-0.89721196,-4.886118523333336,-1.170053405416668,0.0,2.493999999999999,1.0
mp-1209459,Rb4In12O20,36,3,62,548.2388620017746,6.177891768577699,15.228857277827071,5.01248633,-5.703755008333333,-1.926214971944443,0.0,1.424,1.0
mp-542654,Rb3In9S15,27,4,10,677.332080893411,4.341125563000797,25.08637336642263,3.41130011,-4.322026241851852,-0.9942647818518512,0.0,1.1785,0.0
mp-558208,Rb4In4As8O28,44,5,2,729.7439679756769,4.206276818832377,16.585090181265386,0.34568545,-6.254111021590909,-1.9163219383333328,0.0,2.5506,1.0
mp-1209271,Rb4In4Br16,24,3,52,935.475045989956,3.691460305205956,38.978126916248165,1.36624548,-3.267179717499999,-1.552597391527776,1.0,2.9272,0.0
mp-1114001,Rb2In2Cl6,10,0,225,327.42314383910946,3.110321793379116,32.742314383910944,0.88647718,-3.626095886999999,-1.769028643833332,0.0,1.677299999999999,0.0
mp-28198,Rb6In6I24,36,6,161,1770.8512877879937,3.982836020629088,49.19031354966649,-0.15057108,-2.781558616111106,-1.142265570138884,1.0,2.6023,0.0
mp-601861,Rb8In8S16,32,4,15,966.4425750723992,3.63454820432264,30.20133047101248,1.31763347,-4.196917323125,-1.192810585416665,1.0,2.4133,0.0
mp-31309,Rb8In8Se16,32,4,15,1090.723180976666,4.362718131653469,34.085099405520815,1.03884631,-3.831845810625001,-1.148963117838542,1.0,1.646199999999999,0.0
mp-22255,Rb2In2Te4,8,1,140,300.4374799500486,5.035004056799484,37.55468499375608,2.78316982,-3.41744159,-0.910861689374998,0.0,1.1111,0.0
mp-510073,Rb4Li4H16N8,32,3,62,358.45555763985493,2.306123123700689,11.201736176245468,-0.06927999,-4.6588213965625,-0.5154866235416671,1.0,2.6836,0.0
mp-18741,Rb2Li2Cr2O8,14,6,159,225.4559545030534,3.069872282503141,16.103996750218098,-1.48059398,-6.709837588571429,-2.090644955833333,0.0,2.9916,1.0
